action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,call_nbr,type_desc,detail_desc,business_desc
3697557950,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""PWPSGXWMVDVXAZBWXVPW\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""257\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_23_257,call_purpose,cti,3696969600,PWPSGXWMVDVXAZBWXVPW,23,257,1
3697557950,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""PWPSGXWMVDVXAZBWXVPW\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""257\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_23_257,call_purpose,cti,3696969600,PWPSGXWMVDVXAZBWXVPW,23,257,1
3697565669,inbound,22,customer_id,"""{\""action\"": {\""call_nbr\"": \""FDBIVPNRZIVGQXFRVHIU\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""107\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_1_107,call_purpose,cti,3696969600,FDBIVPNRZIVGQXFRVHIU,1,107,1
3697565669,inbound,47,customer_id,"""{\""action\"": {\""call_nbr\"": \""FDBIVPNRZIVGQXFRVHIU\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""107\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_1_107,call_purpose,cti,3696969600,FDBIVPNRZIVGQXFRVHIU,1,107,1
3697566600,inbound,13,customer_id,"""{\""action\"": {\""call_nbr\"": \""VHDCIULWPPNTKNMRVJSY\""}, \""object\"": {\""type_desc\"": \""18\"", \""detail_desc\"": \""258\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_18_258,call_purpose,cti,3696969600,VHDCIULWPPNTKNMRVJSY,18,258,1
3697566600,inbound,38,customer_id,"""{\""action\"": {\""call_nbr\"": \""VHDCIULWPPNTKNMRVJSY\""}, \""object\"": {\""type_desc\"": \""18\"", \""detail_desc\"": \""258\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_18_258,call_purpose,cti,3696969600,VHDCIULWPPNTKNMRVJSY,18,258,1
3697566962,inbound,11,customer_id,"""{\""action\"": {\""call_nbr\"": \""VPHNTZSVVTNCWKOXQMRB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""82\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_82,call_purpose,cti,3696969600,VPHNTZSVVTNCWKOXQMRB,12,82,2
3697566962,inbound,36,customer_id,"""{\""action\"": {\""call_nbr\"": \""VPHNTZSVVTNCWKOXQMRB\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""82\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_82,call_purpose,cti,3696969600,VPHNTZSVVTNCWKOXQMRB,12,82,2
3697587709,inbound,15,customer_id,"""{\""action\"": {\""call_nbr\"": \""MSWDRSSHMZGIXPMLMQDQ\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""22\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_22,call_purpose,cti,3696969600,MSWDRSSHMZGIXPMLMQDQ,17,22,0
3697587709,inbound,40,customer_id,"""{\""action\"": {\""call_nbr\"": \""MSWDRSSHMZGIXPMLMQDQ\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""22\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_22,call_purpose,cti,3696969600,MSWDRSSHMZGIXPMLMQDQ,17,22,0
3697597369,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""KXMTWVCZZQRJFZYDVUYC\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""166\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_27_166,call_purpose,cti,3696969600,KXMTWVCZZQRJFZYDVUYC,27,166,1
3697597369,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""KXMTWVCZZQRJFZYDVUYC\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""166\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_27_166,call_purpose,cti,3696969600,KXMTWVCZZQRJFZYDVUYC,27,166,1
3697611669,inbound,21,customer_id,"""{\""action\"": {\""call_nbr\"": \""MYJJUSKQQSFUKWQPYJSI\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""67\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_25_67,call_purpose,cti,3696969600,MYJJUSKQQSFUKWQPYJSI,25,67,2
3697611669,inbound,46,customer_id,"""{\""action\"": {\""call_nbr\"": \""MYJJUSKQQSFUKWQPYJSI\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""67\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_25_67,call_purpose,cti,3696969600,MYJJUSKQQSFUKWQPYJSI,25,67,2
3697616645,inbound,23,customer_id,"""{\""action\"": {\""call_nbr\"": \""AGXWADOBWRDNRFBGUXLL\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""268\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_268,call_purpose,cti,3696969600,AGXWADOBWRDNRFBGUXLL,23,268,0
3697616645,inbound,48,customer_id,"""{\""action\"": {\""call_nbr\"": \""AGXWADOBWRDNRFBGUXLL\""}, \""object\"": {\""type_desc\"": \""23\"", \""detail_desc\"": \""268\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_23_268,call_purpose,cti,3696969600,AGXWADOBWRDNRFBGUXLL,23,268,0
3697620803,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""BCAHWQIAQJSSMRGYOWDK\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""128\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_0_128,call_purpose,cti,3696969600,BCAHWQIAQJSSMRGYOWDK,0,128,2
3697620803,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""BCAHWQIAQJSSMRGYOWDK\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""128\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_0_128,call_purpose,cti,3696969600,BCAHWQIAQJSSMRGYOWDK,0,128,2
3697632880,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZPVGCPRLYZAYUGBGXZAV\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""163\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_0_163,call_purpose,cti,3696969600,ZPVGCPRLYZAYUGBGXZAV,0,163,1
3697632880,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZPVGCPRLYZAYUGBGXZAV\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""163\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_0_163,call_purpose,cti,3696969600,ZPVGCPRLYZAYUGBGXZAV,0,163,1
3697655530,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""UHQVXRCILMWNGQZZJXFX\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""104\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_1_104,call_purpose,cti,3696969600,UHQVXRCILMWNGQZZJXFX,1,104,2
3697655530,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""UHQVXRCILMWNGQZZJXFX\""}, \""object\"": {\""type_desc\"": \""1\"", \""detail_desc\"": \""104\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_1_104,call_purpose,cti,3696969600,UHQVXRCILMWNGQZZJXFX,1,104,2
3697656261,inbound,20,customer_id,"""{\""action\"": {\""call_nbr\"": \""EESBHHIKUXLXJYRHBWWW\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""10\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_27_10,call_purpose,cti,3696969600,EESBHHIKUXLXJYRHBWWW,27,10,1
3697656261,inbound,45,customer_id,"""{\""action\"": {\""call_nbr\"": \""EESBHHIKUXLXJYRHBWWW\""}, \""object\"": {\""type_desc\"": \""27\"", \""detail_desc\"": \""10\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_27_10,call_purpose,cti,3696969600,EESBHHIKUXLXJYRHBWWW,27,10,1
3697674988,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""JSQJRSEKEYBWEJKDBVKW\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""59\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_0_59,call_purpose,cti,3696969600,JSQJRSEKEYBWEJKDBVKW,0,59,1
3697674988,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""JSQJRSEKEYBWEJKDBVKW\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""59\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_0_59,call_purpose,cti,3696969600,JSQJRSEKEYBWEJKDBVKW,0,59,1
3697677043,inbound,4,customer_id,"""{\""action\"": {\""call_nbr\"": \""MALCZJBFQVGJNJHFVILI\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""251\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_8_251,call_purpose,cti,3696969600,MALCZJBFQVGJNJHFVILI,8,251,1
3697677043,inbound,29,customer_id,"""{\""action\"": {\""call_nbr\"": \""MALCZJBFQVGJNJHFVILI\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""251\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_8_251,call_purpose,cti,3696969600,MALCZJBFQVGJNJHFVILI,8,251,1
3697682613,inbound,19,customer_id,"""{\""action\"": {\""call_nbr\"": \""VJGEBCNESWKGXFSGHQPL\""}, \""object\"": {\""type_desc\"": \""15\"", \""detail_desc\"": \""154\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_15_154,call_purpose,cti,3696969600,VJGEBCNESWKGXFSGHQPL,15,154,0
3697682613,inbound,44,customer_id,"""{\""action\"": {\""call_nbr\"": \""VJGEBCNESWKGXFSGHQPL\""}, \""object\"": {\""type_desc\"": \""15\"", \""detail_desc\"": \""154\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_15_154,call_purpose,cti,3696969600,VJGEBCNESWKGXFSGHQPL,15,154,0
3697707931,inbound,14,customer_id,"""{\""action\"": {\""call_nbr\"": \""YAMPVLOVFJSHHCTTOLPR\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""283\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_283,call_purpose,cti,3696969600,YAMPVLOVFJSHHCTTOLPR,3,283,2
3697707931,inbound,39,customer_id,"""{\""action\"": {\""call_nbr\"": \""YAMPVLOVFJSHHCTTOLPR\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""283\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_283,call_purpose,cti,3696969600,YAMPVLOVFJSHHCTTOLPR,3,283,2
3697727738,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""ABZQLWSCQFBKKENDKCSM\""}, \""object\"": {\""type_desc\"": \""18\"", \""detail_desc\"": \""7\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_18_7,call_purpose,cti,3696969600,ABZQLWSCQFBKKENDKCSM,18,7,2
3697727738,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""ABZQLWSCQFBKKENDKCSM\""}, \""object\"": {\""type_desc\"": \""18\"", \""detail_desc\"": \""7\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_18_7,call_purpose,cti,3696969600,ABZQLWSCQFBKKENDKCSM,18,7,2
3697734073,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""LWQJGNEDGQBVTJAKFBXO\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""132\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_6_132,call_purpose,cti,3696969600,LWQJGNEDGQBVTJAKFBXO,6,132,2
3697734073,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""LWQJGNEDGQBVTJAKFBXO\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""132\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_6_132,call_purpose,cti,3696969600,LWQJGNEDGQBVTJAKFBXO,6,132,2
3697734533,inbound,10,customer_id,"""{\""action\"": {\""call_nbr\"": \""YFTLYSJVYGBMUTTMWCJA\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""250\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_29_250,call_purpose,cti,3696969600,YFTLYSJVYGBMUTTMWCJA,29,250,0
3697734533,inbound,35,customer_id,"""{\""action\"": {\""call_nbr\"": \""YFTLYSJVYGBMUTTMWCJA\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""250\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_29_250,call_purpose,cti,3696969600,YFTLYSJVYGBMUTTMWCJA,29,250,0
3697761130,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""WFPCXHXCQLSSCHLFIKBC\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""100\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_20_100,call_purpose,cti,3696969600,WFPCXHXCQLSSCHLFIKBC,20,100,0
3697761130,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""WFPCXHXCQLSSCHLFIKBC\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""100\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_20_100,call_purpose,cti,3696969600,WFPCXHXCQLSSCHLFIKBC,20,100,0
3697781680,inbound,17,customer_id,"""{\""action\"": {\""call_nbr\"": \""AESTKRLMQSNABUCFXJVK\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""260\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_5_260,call_purpose,cti,3696969600,AESTKRLMQSNABUCFXJVK,5,260,0
3697781680,inbound,42,customer_id,"""{\""action\"": {\""call_nbr\"": \""AESTKRLMQSNABUCFXJVK\""}, \""object\"": {\""type_desc\"": \""5\"", \""detail_desc\"": \""260\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_5_260,call_purpose,cti,3696969600,AESTKRLMQSNABUCFXJVK,5,260,0
3697787456,inbound,22,customer_id,"""{\""action\"": {\""call_nbr\"": \""JBWIDUFKTEIJNVFVONTY\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""94\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_94,call_purpose,cti,3696969600,JBWIDUFKTEIJNVFVONTY,17,94,0
3697787456,inbound,47,customer_id,"""{\""action\"": {\""call_nbr\"": \""JBWIDUFKTEIJNVFVONTY\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""94\"", \""business_desc\"": \""0\""}}"",3696969600",personal_phone_service,customer_service,0_17_94,call_purpose,cti,3696969600,JBWIDUFKTEIJNVFVONTY,17,94,0
3697797725,inbound,22,customer_id,"""{\""action\"": {\""call_nbr\"": \""VVXITOWRMGCKYRFUTJLH\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""229\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_229,call_purpose,cti,3696969600,VVXITOWRMGCKYRFUTJLH,26,229,2
3697797725,inbound,47,customer_id,"""{\""action\"": {\""call_nbr\"": \""VVXITOWRMGCKYRFUTJLH\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""229\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_229,call_purpose,cti,3696969600,VVXITOWRMGCKYRFUTJLH,26,229,2
3697805549,inbound,9,customer_id,"""{\""action\"": {\""call_nbr\"": \""AYCYPQVFYDAOGQNDTAQJ\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""74\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_4_74,call_purpose,cti,3696969600,AYCYPQVFYDAOGQNDTAQJ,4,74,1
3697805549,inbound,34,customer_id,"""{\""action\"": {\""call_nbr\"": \""AYCYPQVFYDAOGQNDTAQJ\""}, \""object\"": {\""type_desc\"": \""4\"", \""detail_desc\"": \""74\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_4_74,call_purpose,cti,3696969600,AYCYPQVFYDAOGQNDTAQJ,4,74,1
3697811808,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""QCIXVAHKFOHMGCTPUBQY\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""114\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_114,call_purpose,cti,3696969600,QCIXVAHKFOHMGCTPUBQY,26,114,2
3697811808,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""QCIXVAHKFOHMGCTPUBQY\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""114\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_114,call_purpose,cti,3696969600,QCIXVAHKFOHMGCTPUBQY,26,114,2
3697821975,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""PIBQHBRFNNBYQREFSABI\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""233\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_233,call_purpose,cti,3696969600,PIBQHBRFNNBYQREFSABI,26,233,2
3697821975,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""PIBQHBRFNNBYQREFSABI\""}, \""object\"": {\""type_desc\"": \""26\"", \""detail_desc\"": \""233\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_26_233,call_purpose,cti,3696969600,PIBQHBRFNNBYQREFSABI,26,233,2
3697830910,inbound,2,customer_id,"""{\""action\"": {\""call_nbr\"": \""VAFCARWUTMFOCJZSZLVQ\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""150\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_29_150,call_purpose,cti,3696969600,VAFCARWUTMFOCJZSZLVQ,29,150,2
3697830910,inbound,27,customer_id,"""{\""action\"": {\""call_nbr\"": \""VAFCARWUTMFOCJZSZLVQ\""}, \""object\"": {\""type_desc\"": \""29\"", \""detail_desc\"": \""150\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_29_150,call_purpose,cti,3696969600,VAFCARWUTMFOCJZSZLVQ,29,150,2
3697837802,inbound,16,customer_id,"""{\""action\"": {\""call_nbr\"": \""KNQCHBDCZPXEYJFHSWLJ\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""271\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_0_271,call_purpose,cti,3696969600,KNQCHBDCZPXEYJFHSWLJ,0,271,2
3697837802,inbound,41,customer_id,"""{\""action\"": {\""call_nbr\"": \""KNQCHBDCZPXEYJFHSWLJ\""}, \""object\"": {\""type_desc\"": \""0\"", \""detail_desc\"": \""271\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_0_271,call_purpose,cti,3696969600,KNQCHBDCZPXEYJFHSWLJ,0,271,2
3697839134,inbound,25,customer_id,"""{\""action\"": {\""call_nbr\"": \""RUQVXBEZBSOFVTJICUZC\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""257\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_6_257,call_purpose,cti,3696969600,RUQVXBEZBSOFVTJICUZC,6,257,1
3697839134,inbound,50,customer_id,"""{\""action\"": {\""call_nbr\"": \""RUQVXBEZBSOFVTJICUZC\""}, \""object\"": {\""type_desc\"": \""6\"", \""detail_desc\"": \""257\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_6_257,call_purpose,cti,3696969600,RUQVXBEZBSOFVTJICUZC,6,257,1
3697847662,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""XFANRXHLGQMJCHLAPTZC\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""57\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_20_57,call_purpose,cti,3696969600,XFANRXHLGQMJCHLAPTZC,20,57,2
3697847662,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""XFANRXHLGQMJCHLAPTZC\""}, \""object\"": {\""type_desc\"": \""20\"", \""detail_desc\"": \""57\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_20_57,call_purpose,cti,3696969600,XFANRXHLGQMJCHLAPTZC,20,57,2
3697848207,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""JKDHLVBAQVPSSSQDHPBI\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""193\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_8_193,call_purpose,cti,3696969600,JKDHLVBAQVPSSSQDHPBI,8,193,1
3697848207,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""JKDHLVBAQVPSSSQDHPBI\""}, \""object\"": {\""type_desc\"": \""8\"", \""detail_desc\"": \""193\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_8_193,call_purpose,cti,3696969600,JKDHLVBAQVPSSSQDHPBI,8,193,1
3697856466,inbound,18,customer_id,"""{\""action\"": {\""call_nbr\"": \""QLVYDFDWTURQTHWEKLEX\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""227\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_227,call_purpose,cti,3696969600,QLVYDFDWTURQTHWEKLEX,22,227,1
3697856466,inbound,43,customer_id,"""{\""action\"": {\""call_nbr\"": \""QLVYDFDWTURQTHWEKLEX\""}, \""object\"": {\""type_desc\"": \""22\"", \""detail_desc\"": \""227\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_22_227,call_purpose,cti,3696969600,QLVYDFDWTURQTHWEKLEX,22,227,1
3697857113,inbound,19,customer_id,"""{\""action\"": {\""call_nbr\"": \""BZQGMRWXBQZAQSMCGBGO\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""189\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_189,call_purpose,cti,3696969600,BZQGMRWXBQZAQSMCGBGO,21,189,1
3697857113,inbound,44,customer_id,"""{\""action\"": {\""call_nbr\"": \""BZQGMRWXBQZAQSMCGBGO\""}, \""object\"": {\""type_desc\"": \""21\"", \""detail_desc\"": \""189\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_21_189,call_purpose,cti,3696969600,BZQGMRWXBQZAQSMCGBGO,21,189,1
3697862862,inbound,12,customer_id,"""{\""action\"": {\""call_nbr\"": \""YWVOXJUWVUOKOFWAYXSS\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""34\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_34,call_purpose,cti,3696969600,YWVOXJUWVUOKOFWAYXSS,12,34,2
3697862862,inbound,37,customer_id,"""{\""action\"": {\""call_nbr\"": \""YWVOXJUWVUOKOFWAYXSS\""}, \""object\"": {\""type_desc\"": \""12\"", \""detail_desc\"": \""34\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_12_34,call_purpose,cti,3696969600,YWVOXJUWVUOKOFWAYXSS,12,34,2
3697868736,inbound,22,customer_id,"""{\""action\"": {\""call_nbr\"": \""ENCVCSHUZHRSREGDHCQD\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""196\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_196,call_purpose,cti,3696969600,ENCVCSHUZHRSREGDHCQD,17,196,2
3697868736,inbound,47,customer_id,"""{\""action\"": {\""call_nbr\"": \""ENCVCSHUZHRSREGDHCQD\""}, \""object\"": {\""type_desc\"": \""17\"", \""detail_desc\"": \""196\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_17_196,call_purpose,cti,3696969600,ENCVCSHUZHRSREGDHCQD,17,196,2
3697890812,inbound,5,customer_id,"""{\""action\"": {\""call_nbr\"": \""WIGVCXZGYLLHRPFYJIAS\""}, \""object\"": {\""type_desc\"": \""13\"", \""detail_desc\"": \""0\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_13_0,call_purpose,cti,3696969600,WIGVCXZGYLLHRPFYJIAS,13,0,1
3697890812,inbound,30,customer_id,"""{\""action\"": {\""call_nbr\"": \""WIGVCXZGYLLHRPFYJIAS\""}, \""object\"": {\""type_desc\"": \""13\"", \""detail_desc\"": \""0\"", \""business_desc\"": \""1\""}}"",3696969600",personal_phone_service,customer_service,1_13_0,call_purpose,cti,3696969600,WIGVCXZGYLLHRPFYJIAS,13,0,1
3697896445,inbound,6,customer_id,"""{\""action\"": {\""call_nbr\"": \""RXTPLLWNYEXOYCMYRDNC\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""255\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_255,call_purpose,cti,3696969600,RXTPLLWNYEXOYCMYRDNC,3,255,2
3697896445,inbound,31,customer_id,"""{\""action\"": {\""call_nbr\"": \""RXTPLLWNYEXOYCMYRDNC\""}, \""object\"": {\""type_desc\"": \""3\"", \""detail_desc\"": \""255\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_3_255,call_purpose,cti,3696969600,RXTPLLWNYEXOYCMYRDNC,3,255,2
3697903622,inbound,10,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZDVJOSSTVUTZLJLPLQYO\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""239\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_25_239,call_purpose,cti,3696969600,ZDVJOSSTVUTZLJLPLQYO,25,239,2
3697903622,inbound,35,customer_id,"""{\""action\"": {\""call_nbr\"": \""ZDVJOSSTVUTZLJLPLQYO\""}, \""object\"": {\""type_desc\"": \""25\"", \""detail_desc\"": \""239\"", \""business_desc\"": \""2\""}}"",3696969600",personal_phone_service,customer_service,2_25_239,call_purpose,cti,3696969600,ZDVJOSSTVUTZLJLPLQYO,25,239,2
