action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,amt,currency_code
3697842567,TWD_demand_deposit,4,customer_id,"""{\""action\"": {\""amt\"": 311.6065642923487, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,XSKXMWTOMLCPPRJOCDCV,transfer,mybank,3696969600,311.6065643,TWD
3697842567,TWD_demand_deposit,29,customer_id,"""{\""action\"": {\""amt\"": 311.6065642923487, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,XSKXMWTOMLCPPRJOCDCV,transfer,mybank,3696969600,311.6065643,TWD
3697850348,fund,6,customer_id,"""{\""action\"": {\""amt\"": 5.836076244178591, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,VKGXRSLUTVRSMNDELDJP,general_purchase,mybank,3696969600,5.836076244,USD
3697850348,fund,31,customer_id,"""{\""action\"": {\""amt\"": 5.836076244178591, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,VKGXRSLUTVRSMNDELDJP,general_purchase,mybank,3696969600,5.836076244,USD
3697850561,fund,14,customer_id,"""{\""action\"": {\""amt\"": 1466.8361980068573, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,DPUCGYDTMLBKMLAQUVKL,fixed_quota_purchase,mybank,3696969600,1466.836198,TWD
3697850561,fund,39,customer_id,"""{\""action\"": {\""amt\"": 1466.8361980068573, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,DPUCGYDTMLBKMLAQUVKL,fixed_quota_purchase,mybank,3696969600,1466.836198,TWD
3697867544,fund,15,customer_id,"""{\""action\"": {\""amt\"": 758.1190070272288, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,TEBRBGKMQMMVKWEFYCYM,fixed_quota_purchase,mybank,3696969600,758.119007,TWD
3697867544,fund,40,customer_id,"""{\""action\"": {\""amt\"": 758.1190070272288, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,TEBRBGKMQMMVKWEFYCYM,fixed_quota_purchase,mybank,3696969600,758.119007,TWD
3697875011,fund,15,customer_id,"""{\""action\"": {\""amt\"": 401.3853753972323, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HPBIKGEEVZLWQJGNEDGQ,fixed_quota_purchase,mybank,3696969600,401.3853754,USD
3697875011,fund,40,customer_id,"""{\""action\"": {\""amt\"": 401.3853753972323, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HPBIKGEEVZLWQJGNEDGQ,fixed_quota_purchase,mybank,3696969600,401.3853754,USD
3697876860,TWD_demand_deposit,12,customer_id,"""{\""action\"": {\""amt\"": 2815.4751328404113, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,OLJUPLDKXBTOUBHMBYKF,credit_card_payment,mybank,3696969600,2815.475133,TWD
3697876860,TWD_demand_deposit,37,customer_id,"""{\""action\"": {\""amt\"": 2815.4751328404113, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,OLJUPLDKXBTOUBHMBYKF,credit_card_payment,mybank,3696969600,2815.475133,TWD
3697882595,TWD_demand_deposit,3,customer_id,"""{\""action\"": {\""amt\"": 3061.9791514011877, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,YAHDLKNGALJHPPTNUCWT,other_payment,mybank,3696969600,3061.979151,USD
3697882595,TWD_demand_deposit,28,customer_id,"""{\""action\"": {\""amt\"": 3061.9791514011877, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,YAHDLKNGALJHPPTNUCWT,other_payment,mybank,3696969600,3061.979151,USD
3697895689,fund,5,customer_id,"""{\""action\"": {\""amt\"": 1062.0028752786134, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GSNOHIHGYHNJYWVCKKYP,general_purchase,mybank,3696969600,1062.002875,TWD
3697895689,fund,30,customer_id,"""{\""action\"": {\""amt\"": 1062.0028752786134, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GSNOHIHGYHNJYWVCKKYP,general_purchase,mybank,3696969600,1062.002875,TWD
3697896445,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 2507.064956542055, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,RXTPLLWNYEXOYCMYRDNC,other_payment,mybank,3696969600,2507.064957,TWD
3697896445,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 2507.064956542055, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,RXTPLLWNYEXOYCMYRDNC,other_payment,mybank,3696969600,2507.064957,TWD
3697897614,TWD_demand_deposit,21,customer_id,"""{\""action\"": {\""amt\"": 71.0776843480676, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,NAALCZOXZJLHWOCEDFXW,credit_card_payment,mybank,3696969600,71.07768435,USD
3697897614,TWD_demand_deposit,46,customer_id,"""{\""action\"": {\""amt\"": 71.0776843480676, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,NAALCZOXZJLHWOCEDFXW,credit_card_payment,mybank,3696969600,71.07768435,USD
3697898400,fund,12,customer_id,"""{\""action\"": {\""amt\"": 1375.4180131876606, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ZODYAGNLOFRZZYXTTEZG,general_purchase,mybank,3696969600,1375.418013,USD
3697898400,fund,37,customer_id,"""{\""action\"": {\""amt\"": 1375.4180131876606, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,ZODYAGNLOFRZZYXTTEZG,general_purchase,mybank,3696969600,1375.418013,USD
3697901602,fund,25,customer_id,"""{\""action\"": {\""amt\"": 652.9211471834567, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,ZUMWBESKVWVHCVMUPJHB,fixed_quota_purchase,mybank,3696969600,652.9211472,TWD
3697901602,fund,50,customer_id,"""{\""action\"": {\""amt\"": 652.9211471834567, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,ZUMWBESKVWVHCVMUPJHB,fixed_quota_purchase,mybank,3696969600,652.9211472,TWD
3697907095,TWD_demand_deposit,25,customer_id,"""{\""action\"": {\""amt\"": 2001.395841328223, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,CAMQKWAYSHGYYBDVFRZP,credit_card_payment,mybank,3696969600,2001.395841,USD
3697907095,TWD_demand_deposit,50,customer_id,"""{\""action\"": {\""amt\"": 2001.395841328223, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,CAMQKWAYSHGYYBDVFRZP,credit_card_payment,mybank,3696969600,2001.395841,USD
3697920879,fund,14,customer_id,"""{\""action\"": {\""amt\"": 995.5682866547046, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,IBHWXJZZTXYCMEYEXMBC,general_purchase,mybank,3696969600,995.5682867,TWD
3697920879,fund,39,customer_id,"""{\""action\"": {\""amt\"": 995.5682866547046, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,IBHWXJZZTXYCMEYEXMBC,general_purchase,mybank,3696969600,995.5682867,TWD
3697939109,fund,12,customer_id,"""{\""action\"": {\""amt\"": 84.70357446651904, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,BGBRUQVXBEZBSOFVTJIC,general_purchase,mybank,3696969600,84.70357447,TWD
3697939109,fund,37,customer_id,"""{\""action\"": {\""amt\"": 84.70357446651904, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,BGBRUQVXBEZBSOFVTJIC,general_purchase,mybank,3696969600,84.70357447,TWD
3697946311,TWD_demand_deposit,5,customer_id,"""{\""action\"": {\""amt\"": 753.4840518929832, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,INCQQVFOHQSREVGJJJVP,credit_card_payment,mybank,3696969600,753.4840519,USD
3697946311,TWD_demand_deposit,30,customer_id,"""{\""action\"": {\""amt\"": 753.4840518929832, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,INCQQVFOHQSREVGJJJVP,credit_card_payment,mybank,3696969600,753.4840519,USD
3697947041,fund,23,customer_id,"""{\""action\"": {\""amt\"": 168.91084573258118, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,IGWNKEPFAUKMXEBDJYYJ,general_purchase,mybank,3696969600,168.9108457,TWD
3697947041,fund,48,customer_id,"""{\""action\"": {\""amt\"": 168.91084573258118, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,IGWNKEPFAUKMXEBDJYYJ,general_purchase,mybank,3696969600,168.9108457,TWD
3697947096,TWD_demand_deposit,17,customer_id,"""{\""action\"": {\""amt\"": 472.26760050519357, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,RMBMUYLJMPTTOZEKOQPG,other_payment,mybank,3696969600,472.2676005,TWD
3697947096,TWD_demand_deposit,42,customer_id,"""{\""action\"": {\""amt\"": 472.26760050519357, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,RMBMUYLJMPTTOZEKOQPG,other_payment,mybank,3696969600,472.2676005,TWD
3697948844,TWD_demand_deposit,14,customer_id,"""{\""action\"": {\""amt\"": 64.68603794007679, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,SEMOZOYZJHXAANRDYULP,credit_card_payment,mybank,3696969600,64.68603794,TWD
3697948844,TWD_demand_deposit,39,customer_id,"""{\""action\"": {\""amt\"": 64.68603794007679, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,SEMOZOYZJHXAANRDYULP,credit_card_payment,mybank,3696969600,64.68603794,TWD
3697950583,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 1768.8446092720505, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,RMYZBYPXKLIQHZBCXJRO,other_payment,mybank,3696969600,1768.844609,TWD
3697950583,TWD_demand_deposit,48,customer_id,"""{\""action\"": {\""amt\"": 1768.8446092720505, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,RMYZBYPXKLIQHZBCXJRO,other_payment,mybank,3696969600,1768.844609,TWD
3697955800,fund,17,customer_id,"""{\""action\"": {\""amt\"": 461.5775646597066, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ITTLJCPMADGKGQNTHVMB,general_purchase,mybank,3696969600,461.5775647,USD
3697955800,fund,42,customer_id,"""{\""action\"": {\""amt\"": 461.5775646597066, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ITTLJCPMADGKGQNTHVMB,general_purchase,mybank,3696969600,461.5775647,USD
3697958707,TWD_demand_deposit,11,customer_id,"""{\""action\"": {\""amt\"": 744.5570153620329, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,NFGBUVBFKSBTHHWYZVUG,other_payment,mybank,3696969600,744.5570154,TWD
3697958707,TWD_demand_deposit,36,customer_id,"""{\""action\"": {\""amt\"": 744.5570153620329, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,NFGBUVBFKSBTHHWYZVUG,other_payment,mybank,3696969600,744.5570154,TWD
3697964771,TWD_demand_deposit,8,customer_id,"""{\""action\"": {\""amt\"": 4212.660721124856, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,BGRTHQRWURTQFIHBZHLB,credit_card_payment,mybank,3696969600,4212.660721,TWD
3697964771,TWD_demand_deposit,33,customer_id,"""{\""action\"": {\""amt\"": 4212.660721124856, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,BGRTHQRWURTQFIHBZHLB,credit_card_payment,mybank,3696969600,4212.660721,TWD
3697968931,TWD_demand_deposit,7,customer_id,"""{\""action\"": {\""amt\"": 1545.9518621061416, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XFYZOIVWDEDAGQZCKYPZ,other_payment,mybank,3696969600,1545.951862,USD
3697968931,TWD_demand_deposit,32,customer_id,"""{\""action\"": {\""amt\"": 1545.9518621061416, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XFYZOIVWDEDAGQZCKYPZ,other_payment,mybank,3696969600,1545.951862,USD
3697970101,fund,17,customer_id,"""{\""action\"": {\""amt\"": 819.0256538887223, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,YANVTMLYXUIIKCBVNJND,fixed_quota_purchase,mybank,3696969600,819.0256539,TWD
3697970101,fund,42,customer_id,"""{\""action\"": {\""amt\"": 819.0256538887223, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,YANVTMLYXUIIKCBVNJND,fixed_quota_purchase,mybank,3696969600,819.0256539,TWD
3697970913,TWD_demand_deposit,13,customer_id,"""{\""action\"": {\""amt\"": 3601.964525212053, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XXCOWKORAVGNTTYVNKRA,transfer,mybank,3696969600,3601.964525,USD
3697970913,TWD_demand_deposit,38,customer_id,"""{\""action\"": {\""amt\"": 3601.964525212053, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,XXCOWKORAVGNTTYVNKRA,transfer,mybank,3696969600,3601.964525,USD
3697978457,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 222.66753085591628, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,AEELAWDWKLDSRVOMGVZL,transfer,mybank,3696969600,222.6675309,TWD
3697978457,TWD_demand_deposit,48,customer_id,"""{\""action\"": {\""amt\"": 222.66753085591628, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,AEELAWDWKLDSRVOMGVZL,transfer,mybank,3696969600,222.6675309,TWD
3697989677,TWD_demand_deposit,3,customer_id,"""{\""action\"": {\""amt\"": 511.9524185452203, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,TZTEPRHPRNTJEOTTPCVG,other_payment,mybank,3696969600,511.9524185,USD
3697989677,TWD_demand_deposit,28,customer_id,"""{\""action\"": {\""amt\"": 511.9524185452203, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,TZTEPRHPRNTJEOTTPCVG,other_payment,mybank,3696969600,511.9524185,USD
3697999891,fund,16,customer_id,"""{\""action\"": {\""amt\"": 800.7597688737771, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,NZUABKAMRWXMWAGPYHGA,fixed_quota_purchase,mybank,3696969600,800.7597689,TWD
3697999891,fund,41,customer_id,"""{\""action\"": {\""amt\"": 800.7597688737771, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,NZUABKAMRWXMWAGPYHGA,fixed_quota_purchase,mybank,3696969600,800.7597689,TWD
3698028058,fund,1,customer_id,"""{\""action\"": {\""amt\"": 265.9391093833861, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,UOHNJGTLKWKMTWFRJCNY,general_purchase,mybank,3696969600,265.9391094,TWD
3698028058,fund,26,customer_id,"""{\""action\"": {\""amt\"": 265.9391093833861, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,UOHNJGTLKWKMTWFRJCNY,general_purchase,mybank,3696969600,265.9391094,TWD
3698047840,fund,23,customer_id,"""{\""action\"": {\""amt\"": 2152.902442145015, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,DOQNPHMFRYTTKYMABQKQ,fixed_quota_purchase,mybank,3696969600,2152.902442,TWD
3698047840,fund,48,customer_id,"""{\""action\"": {\""amt\"": 2152.902442145015, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,DOQNPHMFRYTTKYMABQKQ,fixed_quota_purchase,mybank,3696969600,2152.902442,TWD
3698050478,fund,15,customer_id,"""{\""action\"": {\""amt\"": 151.5901692273621, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HNKACXTNQGNUXYOMLMWN,fixed_quota_purchase,mybank,3696969600,151.5901692,USD
3698050478,fund,40,customer_id,"""{\""action\"": {\""amt\"": 151.5901692273621, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,HNKACXTNQGNUXYOMLMWN,fixed_quota_purchase,mybank,3696969600,151.5901692,USD
3698056068,TWD_demand_deposit,14,customer_id,"""{\""action\"": {\""amt\"": 1209.619220718413, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,LCBCDXFQWBNYHXQTWRRL,other_payment,mybank,3696969600,1209.619221,USD
3698056068,TWD_demand_deposit,39,customer_id,"""{\""action\"": {\""amt\"": 1209.619220718413, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,LCBCDXFQWBNYHXQTWRRL,other_payment,mybank,3696969600,1209.619221,USD
3698059517,fund,2,customer_id,"""{\""action\"": {\""amt\"": 260.21324973795896, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,CGTNCWJLGOYAKVVLQXGP,general_purchase,mybank,3696969600,260.2132497,TWD
3698059517,fund,27,customer_id,"""{\""action\"": {\""amt\"": 260.21324973795896, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,CGTNCWJLGOYAKVVLQXGP,general_purchase,mybank,3696969600,260.2132497,TWD
3698062659,TWD_demand_deposit,8,customer_id,"""{\""action\"": {\""amt\"": 235.23976220442293, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,FUREYFLUQETURPFUUNFX,other_payment,mybank,3696969600,235.2397622,TWD
3698062659,TWD_demand_deposit,33,customer_id,"""{\""action\"": {\""amt\"": 235.23976220442293, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,FUREYFLUQETURPFUUNFX,other_payment,mybank,3696969600,235.2397622,TWD
3698073160,fund,16,customer_id,"""{\""action\"": {\""amt\"": 5.764405287175701, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZRENJGBPOPOHNIYNBZAB,general_purchase,mybank,3696969600,5.764405287,USD
3698073160,fund,41,customer_id,"""{\""action\"": {\""amt\"": 5.764405287175701, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,ZRENJGBPOPOHNIYNBZAB,general_purchase,mybank,3696969600,5.764405287,USD
3698077856,fund,14,customer_id,"""{\""action\"": {\""amt\"": 494.77746102407076, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,HPXDFRQHWJMUOPGVKYBF,general_purchase,mybank,3696969600,494.777461,USD
3698077856,fund,39,customer_id,"""{\""action\"": {\""amt\"": 494.77746102407076, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,HPXDFRQHWJMUOPGVKYBF,general_purchase,mybank,3696969600,494.777461,USD
3698080035,TWD_demand_deposit,12,customer_id,"""{\""action\"": {\""amt\"": 132.04796382675283, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,NWTEAASBUPLIPPXWOKZI,credit_card_payment,mybank,3696969600,132.0479638,TWD
3698080035,TWD_demand_deposit,37,customer_id,"""{\""action\"": {\""amt\"": 132.04796382675283, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,NWTEAASBUPLIPPXWOKZI,credit_card_payment,mybank,3696969600,132.0479638,TWD
3698080904,TWD_demand_deposit,5,customer_id,"""{\""action\"": {\""amt\"": 968.1799842312973, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,TRGIWAQRTIUDELXAZGEB,transfer,mybank,3696969600,968.1799842,USD
3698080904,TWD_demand_deposit,30,customer_id,"""{\""action\"": {\""amt\"": 968.1799842312973, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,TRGIWAQRTIUDELXAZGEB,transfer,mybank,3696969600,968.1799842,USD
3698085775,TWD_demand_deposit,21,customer_id,"""{\""action\"": {\""amt\"": 469.7489480242685, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GBHMNBUPUYPEJDXWWTNO,other_payment,mybank,3696969600,469.748948,TWD
3698085775,TWD_demand_deposit,46,customer_id,"""{\""action\"": {\""amt\"": 469.7489480242685, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,GBHMNBUPUYPEJDXWWTNO,other_payment,mybank,3696969600,469.748948,TWD
3698091379,TWD_demand_deposit,21,customer_id,"""{\""action\"": {\""amt\"": 1354.300155431755, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,YZOJDAGXGTHXCTISNOBY,credit_card_payment,mybank,3696969600,1354.300155,TWD
3698091379,TWD_demand_deposit,46,customer_id,"""{\""action\"": {\""amt\"": 1354.300155431755, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,YZOJDAGXGTHXCTISNOBY,credit_card_payment,mybank,3696969600,1354.300155,TWD
3698099671,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 913.4643114235297, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,JFPNNZYIEOLSYRVHRZMJ,credit_card_payment,mybank,3696969600,913.4643114,TWD
3698099671,TWD_demand_deposit,48,customer_id,"""{\""action\"": {\""amt\"": 913.4643114235297, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,JFPNNZYIEOLSYRVHRZMJ,credit_card_payment,mybank,3696969600,913.4643114,TWD
3698100536,TWD_demand_deposit,21,customer_id,"""{\""action\"": {\""amt\"": 1029.1893123382515, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BWDYNBTRDNNIYRLBKHFT,other_payment,mybank,3696969600,1029.189312,USD
3698100536,TWD_demand_deposit,46,customer_id,"""{\""action\"": {\""amt\"": 1029.1893123382515, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BWDYNBTRDNNIYRLBKHFT,other_payment,mybank,3696969600,1029.189312,USD
3698115736,TWD_demand_deposit,15,customer_id,"""{\""action\"": {\""amt\"": 2648.0803855081003, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,DKXGNVFABRXCABRDTOOH,transfer,mybank,3696969600,2648.080386,USD
3698115736,TWD_demand_deposit,40,customer_id,"""{\""action\"": {\""amt\"": 2648.0803855081003, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,DKXGNVFABRXCABRDTOOH,transfer,mybank,3696969600,2648.080386,USD
3698118626,fund,8,customer_id,"""{\""action\"": {\""amt\"": 478.55443266858595, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,RPQLMCYQYOZIGBYQWRGH,general_purchase,mybank,3696969600,478.5544327,USD
3698118626,fund,33,customer_id,"""{\""action\"": {\""amt\"": 478.55443266858595, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,RPQLMCYQYOZIGBYQWRGH,general_purchase,mybank,3696969600,478.5544327,USD
3698122149,TWD_demand_deposit,16,customer_id,"""{\""action\"": {\""amt\"": 516.3466322342517, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,PSPDWJMUWJFODOYZZMKS,other_payment,mybank,3696969600,516.3466322,USD
3698122149,TWD_demand_deposit,41,customer_id,"""{\""action\"": {\""amt\"": 516.3466322342517, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,PSPDWJMUWJFODOYZZMKS,other_payment,mybank,3696969600,516.3466322,USD
3698125589,fund,3,customer_id,"""{\""action\"": {\""amt\"": 447.0725681830385, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BNCTWCNPZTHSQROFFMIW,general_purchase,mybank,3696969600,447.0725682,USD
3698125589,fund,28,customer_id,"""{\""action\"": {\""amt\"": 447.0725681830385, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,BNCTWCNPZTHSQROFFMIW,general_purchase,mybank,3696969600,447.0725682,USD
3698126812,TWD_demand_deposit,9,customer_id,"""{\""action\"": {\""amt\"": 1089.936199019557, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,OZTSEXBMEPZWZSXMSCVL,credit_card_payment,mybank,3696969600,1089.936199,USD
3698126812,TWD_demand_deposit,34,customer_id,"""{\""action\"": {\""amt\"": 1089.936199019557, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,OZTSEXBMEPZWZSXMSCVL,credit_card_payment,mybank,3696969600,1089.936199,USD
3698138787,fund,17,customer_id,"""{\""action\"": {\""amt\"": 697.5612825345165, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,EPTHUJHYJZCEIFUTCFOZ,general_purchase,mybank,3696969600,697.5612825,TWD
3698138787,fund,42,customer_id,"""{\""action\"": {\""amt\"": 697.5612825345165, \""currency_code\"": \""TWD\""}}"",3696969600",MyBank,digital,EPTHUJHYJZCEIFUTCFOZ,general_purchase,mybank,3696969600,697.5612825,TWD
3698141941,fund,23,customer_id,"""{\""action\"": {\""amt\"": 3490.685708250843, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GIWBMRQJQKGPGROZVUMB,general_purchase,mybank,3696969600,3490.685708,USD
3698141941,fund,48,customer_id,"""{\""action\"": {\""amt\"": 3490.685708250843, \""currency_code\"": \""USD\""}}"",3696969600",MMB,digital,GIWBMRQJQKGPGROZVUMB,general_purchase,mybank,3696969600,3490.685708,USD
3698147103,fund,8,customer_id,"""{\""action\"": {\""amt\"": 1063.1225402763546, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,KIRDZQOKNFSWRNRFCYRK,fixed_quota_purchase,mybank,3696969600,1063.12254,TWD
3698147103,fund,33,customer_id,"""{\""action\"": {\""amt\"": 1063.1225402763546, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,KIRDZQOKNFSWRNRFCYRK,fixed_quota_purchase,mybank,3696969600,1063.12254,TWD
3698149962,TWD_demand_deposit,7,customer_id,"""{\""action\"": {\""amt\"": 1222.3019744947642, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,JITDCGVZSATKLPTXDKAQ,transfer,mybank,3696969600,1222.301974,USD
3698149962,TWD_demand_deposit,32,customer_id,"""{\""action\"": {\""amt\"": 1222.3019744947642, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,JITDCGVZSATKLPTXDKAQ,transfer,mybank,3696969600,1222.301974,USD
3698151128,fund,16,customer_id,"""{\""action\"": {\""amt\"": 1005.8577149402525, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,CSUFARDWMWDBRXQDPZHF,general_purchase,mybank,3696969600,1005.857715,USD
3698151128,fund,41,customer_id,"""{\""action\"": {\""amt\"": 1005.8577149402525, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,CSUFARDWMWDBRXQDPZHF,general_purchase,mybank,3696969600,1005.857715,USD
3698153625,TWD_demand_deposit,25,customer_id,"""{\""action\"": {\""amt\"": 30.800019668687874, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZGNTXHPJGNGUQRPXNPYC,other_payment,mybank,3696969600,30.80001967,TWD
3698153625,TWD_demand_deposit,50,customer_id,"""{\""action\"": {\""amt\"": 30.800019668687874, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,ZGNTXHPJGNGUQRPXNPYC,other_payment,mybank,3696969600,30.80001967,TWD
3698169893,fund,15,customer_id,"""{\""action\"": {\""amt\"": 374.19041864326726, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BXOWOJQSGBOTIDJHWPTM,fixed_quota_purchase,mybank,3696969600,374.1904186,USD
3698169893,fund,40,customer_id,"""{\""action\"": {\""amt\"": 374.19041864326726, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,BXOWOJQSGBOTIDJHWPTM,fixed_quota_purchase,mybank,3696969600,374.1904186,USD
3698171655,fund,12,customer_id,"""{\""action\"": {\""amt\"": 151.36332563592526, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,YMFVTXZDKLGLOYUGBZFG,fixed_quota_purchase,mybank,3696969600,151.3633256,USD
3698171655,fund,37,customer_id,"""{\""action\"": {\""amt\"": 151.36332563592526, \""currency_code\"": \""USD\""}}"",3696969600",MyBank,digital,YMFVTXZDKLGLOYUGBZFG,fixed_quota_purchase,mybank,3696969600,151.3633256,USD
3698175569,TWD_demand_deposit,23,customer_id,"""{\""action\"": {\""amt\"": 42.75109566915964, \""currency_code\"": \""TWD\""}}"",3696969600",MMB,digital,VYZQGLPXKGFLJPVSVZOA,credit_card_payment,mybank,3696969600,42.75109567,TWD
