action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,txn_amt,original_currency_code,merchant_category_code,card_type,card_level
3697999652,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 3273.072491312693, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07375\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",KQETMWWXXJLABCWILJYV,credit_card,ZMVUPZRPMGCZJNCEJXTP,merchant_nbr,cc_txn,3696969600,3273.072491,TWD,7375,C,4
3698001812,cash_advance,15,customer_id,"""{\""action\"": {\""txn_amt\"": 1987.3174868989386, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07699\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""1\""}}"",3696969600",MXEMZBWYXRKOYFWRDNPL,credit_card,YXCOCXBLQGNEHPWTFNPS,merchant_nbr,cc_txn,3696969600,1987.317487,TWD,7699,C,1
3698001812,cash_advance,40,customer_id,"""{\""action\"": {\""txn_amt\"": 1987.3174868989386, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07699\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""1\""}}"",3696969600",MXEMZBWYXRKOYFWRDNPL,credit_card,YXCOCXBLQGNEHPWTFNPS,merchant_nbr,cc_txn,3696969600,1987.317487,TWD,7699,C,1
3698016486,purchase_consumption,25,customer_id,"""{\""action\"": {\""txn_amt\"": 661.9097509787655, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07216\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""2\""}}"",3696969600",HSCGNEGIBEHLRKUVPQLX,credit_card,RWDIATSUNVHQEJSTJOGT,merchant_nbr,cc_txn,3696969600,661.909751,TWD,7216,D,2
3698016486,purchase_consumption,50,customer_id,"""{\""action\"": {\""txn_amt\"": 661.9097509787655, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07216\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""2\""}}"",3696969600",HSCGNEGIBEHLRKUVPQLX,credit_card,RWDIATSUNVHQEJSTJOGT,merchant_nbr,cc_txn,3696969600,661.909751,TWD,7216,D,2
3698017720,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 176.65280133682518, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRD2\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",NMDCBBVEUILWJRAPBAOG,credit_card,FHDYEUEUACGAPMKHOMSE,merchant_nbr,cc_txn,3696969600,176.6528013,TWD,0RRD2,B,5
3698017720,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 176.65280133682518, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRD2\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""5\""}}"",3696969600",NMDCBBVEUILWJRAPBAOG,credit_card,FHDYEUEUACGAPMKHOMSE,merchant_nbr,cc_txn,3696969600,176.6528013,TWD,0RRD2,B,5
3698021211,cash_advance,18,customer_id,"""{\""action\"": {\""txn_amt\"": 2086.2915811768935, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04722\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",ZKKDTXEAHUOFCWPCIWHP,credit_card,KOJSFONUYVUNPANCCDAH,merchant_nbr,cc_txn,3696969600,2086.291581,TWD,4722,E,4
3698021211,cash_advance,43,customer_id,"""{\""action\"": {\""txn_amt\"": 2086.2915811768935, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04722\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",ZKKDTXEAHUOFCWPCIWHP,credit_card,KOJSFONUYVUNPANCCDAH,merchant_nbr,cc_txn,3696969600,2086.291581,TWD,4722,E,4
3698021609,cash_advance,15,customer_id,"""{\""action\"": {\""txn_amt\"": 774.3805319391483, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""06011\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",TDZXPGFHVLUSAFCBALJW,credit_card,MSMHHHWXYGZWOAPWJRTI,merchant_nbr,cc_txn,3696969600,774.3805319,TWD,6011,E,3
3698021609,cash_advance,40,customer_id,"""{\""action\"": {\""txn_amt\"": 774.3805319391483, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""06011\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",TDZXPGFHVLUSAFCBALJW,credit_card,MSMHHHWXYGZWOAPWJRTI,merchant_nbr,cc_txn,3696969600,774.3805319,TWD,6011,E,3
3698023166,cash_advance,4,customer_id,"""{\""action\"": {\""txn_amt\"": 854.0164712000592, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""01731\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",TESNGPAITIPWMSZEWNUT,credit_card,CPSNVMXXMQDKLBAQEOSJ,merchant_nbr,cc_txn,3696969600,854.0164712,TWD,1731,B,6
3698023166,cash_advance,29,customer_id,"""{\""action\"": {\""txn_amt\"": 854.0164712000592, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""01731\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",TESNGPAITIPWMSZEWNUT,credit_card,CPSNVMXXMQDKLBAQEOSJ,merchant_nbr,cc_txn,3696969600,854.0164712,TWD,1731,B,6
3698023885,cash_advance,3,customer_id,"""{\""action\"": {\""txn_amt\"": 151.41486470175485, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03828\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",RWEVORZRIXUENQWEWTNK,credit_card,NNKNSCYBOMQZSXTMRRZE,merchant_nbr,cc_txn,3696969600,151.4148647,TWD,3828,C,4
3698023885,cash_advance,28,customer_id,"""{\""action\"": {\""txn_amt\"": 151.41486470175485, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03828\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""4\""}}"",3696969600",RWEVORZRIXUENQWEWTNK,credit_card,NNKNSCYBOMQZSXTMRRZE,merchant_nbr,cc_txn,3696969600,151.4148647,TWD,3828,C,4
3698024481,cash_advance,12,customer_id,"""{\""action\"": {\""txn_amt\"": 1800.4176848764014, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05734\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",VWGKUJDJLXMMGUYSSFCG,credit_card,SKCQQGCHMYFLVSAGFAWV,merchant_nbr,cc_txn,3696969600,1800.417685,TWD,5734,A,4
3698024481,cash_advance,37,customer_id,"""{\""action\"": {\""txn_amt\"": 1800.4176848764014, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05734\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",VWGKUJDJLXMMGUYSSFCG,credit_card,SKCQQGCHMYFLVSAGFAWV,merchant_nbr,cc_txn,3696969600,1800.417685,TWD,5734,A,4
3698026215,purchase_consumption,23,customer_id,"""{\""action\"": {\""txn_amt\"": 265.6156182097603, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03629\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",GPMLRKVSXZHYWZIVGTUL,credit_card,PIBLUZCWLTIQTMEKDYYN,merchant_nbr,cc_txn,3696969600,265.6156182,TWD,3629,D,3
3698026215,purchase_consumption,48,customer_id,"""{\""action\"": {\""txn_amt\"": 265.6156182097603, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03629\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",GPMLRKVSXZHYWZIVGTUL,credit_card,PIBLUZCWLTIQTMEKDYYN,merchant_nbr,cc_txn,3696969600,265.6156182,TWD,3629,D,3
3698027379,purchase_consumption,18,customer_id,"""{\""action\"": {\""txn_amt\"": 332.6568692050585, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07012\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""4\""}}"",3696969600",MPTVMSNMHIVFWPLDDVTU,credit_card,OWRMJJPJVUIFALTLOEKJ,merchant_nbr,cc_txn,3696969600,332.6568692,TWD,7012,B,4
3698027379,purchase_consumption,43,customer_id,"""{\""action\"": {\""txn_amt\"": 332.6568692050585, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07012\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""4\""}}"",3696969600",MPTVMSNMHIVFWPLDDVTU,credit_card,OWRMJJPJVUIFALTLOEKJ,merchant_nbr,cc_txn,3696969600,332.6568692,TWD,7012,B,4
3698027419,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 2669.3077053509933, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03395\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""2\""}}"",3696969600",HFKJRXCOHQFNQDCSNESP,credit_card,DAGXGTHXCTISNOBYPKKE,merchant_nbr,cc_txn,3696969600,2669.307705,TWD,3395,E,2
3698027419,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 2669.3077053509933, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03395\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""2\""}}"",3696969600",HFKJRXCOHQFNQDCSNESP,credit_card,DAGXGTHXCTISNOBYPKKE,merchant_nbr,cc_txn,3696969600,2669.307705,TWD,3395,E,2
3698028058,purchase_consumption,1,customer_id,"""{\""action\"": {\""txn_amt\"": 319.7759132835427, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0LLL4\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""4\""}}"",3696969600",FFSJSSCIVHDCIULWPPNT,credit_card,UOHNJGTLKWKMTWFRJCNY,merchant_nbr,cc_txn,3696969600,319.7759133,TWD,0LLL4,B,4
3698028058,purchase_consumption,26,customer_id,"""{\""action\"": {\""txn_amt\"": 319.7759132835427, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0LLL4\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""4\""}}"",3696969600",FFSJSSCIVHDCIULWPPNT,credit_card,UOHNJGTLKWKMTWFRJCNY,merchant_nbr,cc_txn,3696969600,319.7759133,TWD,0LLL4,B,4
3698031116,purchase_consumption,25,customer_id,"""{\""action\"": {\""txn_amt\"": 93.00596168372924, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07549\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",XESKKYJDSZWIXOPKIPFQ,credit_card,XKVYHFXLCZWWPKTXTIEJ,merchant_nbr,cc_txn,3696969600,93.00596168,TWD,7549,A,3
3698031116,purchase_consumption,50,customer_id,"""{\""action\"": {\""txn_amt\"": 93.00596168372924, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07549\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",XESKKYJDSZWIXOPKIPFQ,credit_card,XKVYHFXLCZWWPKTXTIEJ,merchant_nbr,cc_txn,3696969600,93.00596168,TWD,7549,A,3
3698034245,purchase_consumption,12,customer_id,"""{\""action\"": {\""txn_amt\"": 134.55163106013316, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07932\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",COXZWWDMGVHEYZEUZFNR,credit_card,KCKSQQRWLXUWGIHHGRKF,merchant_nbr,cc_txn,3696969600,134.5516311,TWD,7932,A,4
3698034245,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 134.55163106013316, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07932\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",COXZWWDMGVHEYZEUZFNR,credit_card,KCKSQQRWLXUWGIHHGRKF,merchant_nbr,cc_txn,3696969600,134.5516311,TWD,7932,A,4
3698040324,cash_advance,3,customer_id,"""{\""action\"": {\""txn_amt\"": 422.37911237231145, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04789\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",YNSODJDGNJVXYOFGJOEO,credit_card,MLOGARQLKMLLUEBXOSIU,merchant_nbr,cc_txn,3696969600,422.3791124,TWD,4789,E,3
3698040324,cash_advance,28,customer_id,"""{\""action\"": {\""txn_amt\"": 422.37911237231145, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""04789\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",YNSODJDGNJVXYOFGJOEO,credit_card,MLOGARQLKMLLUEBXOSIU,merchant_nbr,cc_txn,3696969600,422.3791124,TWD,4789,E,3
3698041077,purchase_consumption,3,customer_id,"""{\""action\"": {\""txn_amt\"": 2209.8657960138153, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07998\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",VEQGJMZGZKPARGFIWATU,credit_card,HUMPLOWMQSAPWLJGRPHL,merchant_nbr,cc_txn,3696969600,2209.865796,TWD,7998,B,3
3698041077,purchase_consumption,28,customer_id,"""{\""action\"": {\""txn_amt\"": 2209.8657960138153, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07998\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",VEQGJMZGZKPARGFIWATU,credit_card,HUMPLOWMQSAPWLJGRPHL,merchant_nbr,cc_txn,3696969600,2209.865796,TWD,7998,B,3
3698042713,purchase_consumption,12,customer_id,"""{\""action\"": {\""txn_amt\"": 1335.6776716978225, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRE1\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",HNCYRFHBBVMPTOKOWCPG,credit_card,WIKLJVPAKJKEIQKBZEVX,merchant_nbr,cc_txn,3696969600,1335.677672,TWD,0RRE1,D,3
3698042713,purchase_consumption,37,customer_id,"""{\""action\"": {\""txn_amt\"": 1335.6776716978225, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0RRE1\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""3\""}}"",3696969600",HNCYRFHBBVMPTOKOWCPG,credit_card,WIKLJVPAKJKEIQKBZEVX,merchant_nbr,cc_txn,3696969600,1335.677672,TWD,0RRE1,D,3
3698047843,cash_advance,4,customer_id,"""{\""action\"": {\""txn_amt\"": 620.0447294531253, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07339\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""6\""}}"",3696969600",ECOBAMZJURQMCENSIBLU,credit_card,QOANYAHWIYEDNHEGAMJW,merchant_nbr,cc_txn,3696969600,620.0447295,TWD,7339,E,6
3698047843,cash_advance,29,customer_id,"""{\""action\"": {\""txn_amt\"": 620.0447294531253, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07339\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""6\""}}"",3696969600",ECOBAMZJURQMCENSIBLU,credit_card,QOANYAHWIYEDNHEGAMJW,merchant_nbr,cc_txn,3696969600,620.0447295,TWD,7339,E,6
3698048001,purchase_consumption,8,customer_id,"""{\""action\"": {\""txn_amt\"": 199.5903632180127, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05072\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",VEVIOTSQEGFNGWOZEMZK,credit_card,GZAHCCUADBGGBHXSCLUX,merchant_nbr,cc_txn,3696969600,199.5903632,TWD,5072,A,4
3698048001,purchase_consumption,33,customer_id,"""{\""action\"": {\""txn_amt\"": 199.5903632180127, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05072\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",VEVIOTSQEGFNGWOZEMZK,credit_card,GZAHCCUADBGGBHXSCLUX,merchant_nbr,cc_txn,3696969600,199.5903632,TWD,5072,A,4
3698049897,cash_advance,20,customer_id,"""{\""action\"": {\""txn_amt\"": 984.3503394554389, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03512\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",HJLEZDNNVOTRKKFATQXF,credit_card,LPKUMLINXBEVERRDGKPK,merchant_nbr,cc_txn,3696969600,984.3503395,TWD,3512,E,4
3698049897,cash_advance,45,customer_id,"""{\""action\"": {\""txn_amt\"": 984.3503394554389, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03512\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""4\""}}"",3696969600",HJLEZDNNVOTRKKFATQXF,credit_card,LPKUMLINXBEVERRDGKPK,merchant_nbr,cc_txn,3696969600,984.3503395,TWD,3512,E,4
3698050417,cash_advance,5,customer_id,"""{\""action\"": {\""txn_amt\"": 1985.4814330373083, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0ICH8\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",UVJEZKLQUMWHFQYTUHGW,credit_card,ISZQFKRSYRBLZOPIWOWX,merchant_nbr,cc_txn,3696969600,1985.481433,TWD,0ICH8,B,3
3698050417,cash_advance,30,customer_id,"""{\""action\"": {\""txn_amt\"": 1985.4814330373083, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""0ICH8\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""3\""}}"",3696969600",UVJEZKLQUMWHFQYTUHGW,credit_card,ISZQFKRSYRBLZOPIWOWX,merchant_nbr,cc_txn,3696969600,1985.481433,TWD,0ICH8,B,3
3698050437,purchase_consumption,4,customer_id,"""{\""action\"": {\""txn_amt\"": 459.8782768981635, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07339\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""2\""}}"",3696969600",OTQAZLKNZLTDLXPHTWDD,credit_card,ABZNHWXFQYAKCKMPJIDS,merchant_nbr,cc_txn,3696969600,459.8782769,TWD,7339,C,2
3698050437,purchase_consumption,29,customer_id,"""{\""action\"": {\""txn_amt\"": 459.8782768981635, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07339\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""2\""}}"",3696969600",OTQAZLKNZLTDLXPHTWDD,credit_card,ABZNHWXFQYAKCKMPJIDS,merchant_nbr,cc_txn,3696969600,459.8782769,TWD,7339,C,2
3698051142,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 722.2427273120888, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05994\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",BWFQVZNLMJVPAMWGQLRF,credit_card,CMDJRGQNBTSIKRNYQDPN,merchant_nbr,cc_txn,3696969600,722.2427273,TWD,5994,A,3
3698051142,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 722.2427273120888, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05994\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""3\""}}"",3696969600",BWFQVZNLMJVPAMWGQLRF,credit_card,CMDJRGQNBTSIKRNYQDPN,merchant_nbr,cc_txn,3696969600,722.2427273,TWD,5994,A,3
3698057430,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 27.357372465647796, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03750\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",JZGAUSUBAWAGTFVWTVLT,credit_card,VOXJUWVUOKOFWAYXSSJM,merchant_nbr,cc_txn,3696969600,27.35737247,TWD,3750,C,3
3698057430,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 27.357372465647796, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03750\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",JZGAUSUBAWAGTFVWTVLT,credit_card,VOXJUWVUOKOFWAYXSSJM,merchant_nbr,cc_txn,3696969600,27.35737247,TWD,3750,C,3
3698061220,purchase_consumption,10,customer_id,"""{\""action\"": {\""txn_amt\"": 154.5516476770323, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""08220\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",IDIJXPSITXVNLEJMETHA,credit_card,LYCNDYMHZLPIJSXZLMJX,merchant_nbr,cc_txn,3696969600,154.5516477,TWD,8220,A,4
3698061220,purchase_consumption,35,customer_id,"""{\""action\"": {\""txn_amt\"": 154.5516476770323, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""08220\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",IDIJXPSITXVNLEJMETHA,credit_card,LYCNDYMHZLPIJSXZLMJX,merchant_nbr,cc_txn,3696969600,154.5516477,TWD,8220,A,4
3698065059,purchase_consumption,6,customer_id,"""{\""action\"": {\""txn_amt\"": 206.49692188344903, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05713\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",MTGKIDIDKNNENVPRCBLF,credit_card,PDYDISSBLLKVCJFXLIDH,merchant_nbr,cc_txn,3696969600,206.4969219,TWD,5713,E,3
3698065059,purchase_consumption,31,customer_id,"""{\""action\"": {\""txn_amt\"": 206.49692188344903, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05713\""}, \""channel\"": {\""card_type\"": \""E\"", \""card_level\"": \""3\""}}"",3696969600",MTGKIDIDKNNENVPRCBLF,credit_card,PDYDISSBLLKVCJFXLIDH,merchant_nbr,cc_txn,3696969600,206.4969219,TWD,5713,E,3
3698066955,purchase_consumption,7,customer_id,"""{\""action\"": {\""txn_amt\"": 146.26044272368537, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05681\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",ZEGERSPZYRUUANITFOOR,credit_card,WBNFCDVMNUGBQYFQCLWT,merchant_nbr,cc_txn,3696969600,146.2604427,TWD,5681,C,3
3698066955,purchase_consumption,32,customer_id,"""{\""action\"": {\""txn_amt\"": 146.26044272368537, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05681\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",ZEGERSPZYRUUANITFOOR,credit_card,WBNFCDVMNUGBQYFQCLWT,merchant_nbr,cc_txn,3696969600,146.2604427,TWD,5681,C,3
3698067484,purchase_consumption,15,customer_id,"""{\""action\"": {\""txn_amt\"": 2435.899631114415, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05992\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",JDZIDHYRQPJZNNBDKDAC,credit_card,SETADFHNAFQUZWILUWNA,merchant_nbr,cc_txn,3696969600,2435.899631,TWD,5992,A,4
3698067484,purchase_consumption,40,customer_id,"""{\""action\"": {\""txn_amt\"": 2435.899631114415, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05992\""}, \""channel\"": {\""card_type\"": \""A\"", \""card_level\"": \""4\""}}"",3696969600",JDZIDHYRQPJZNNBDKDAC,credit_card,SETADFHNAFQUZWILUWNA,merchant_nbr,cc_txn,3696969600,2435.899631,TWD,5992,A,4
3698067660,purchase_consumption,4,customer_id,"""{\""action\"": {\""txn_amt\"": 1664.662524691598, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05311\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",CFXIYFMXAMOUYVNMBGTS,credit_card,GUAMQRKYPNWQDQRHDWGE,merchant_nbr,cc_txn,3696969600,1664.662525,TWD,5311,C,3
3698067660,purchase_consumption,29,customer_id,"""{\""action\"": {\""txn_amt\"": 1664.662524691598, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""05311\""}, \""channel\"": {\""card_type\"": \""C\"", \""card_level\"": \""3\""}}"",3696969600",CFXIYFMXAMOUYVNMBGTS,credit_card,GUAMQRKYPNWQDQRHDWGE,merchant_nbr,cc_txn,3696969600,1664.662525,TWD,5311,C,3
3698071581,purchase_consumption,16,customer_id,"""{\""action\"": {\""txn_amt\"": 1237.4384336890987, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03785\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",WOSJIEJOBIGWNKEPFAUK,credit_card,YDSDIASZOXGNDCWPPPBR,merchant_nbr,cc_txn,3696969600,1237.438434,TWD,3785,B,6
3698071581,purchase_consumption,41,customer_id,"""{\""action\"": {\""txn_amt\"": 1237.4384336890987, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""03785\""}, \""channel\"": {\""card_type\"": \""B\"", \""card_level\"": \""6\""}}"",3696969600",WOSJIEJOBIGWNKEPFAUK,credit_card,YDSDIASZOXGNDCWPPPBR,merchant_nbr,cc_txn,3696969600,1237.438434,TWD,3785,B,6
3698071617,purchase_consumption,1,customer_id,"""{\""action\"": {\""txn_amt\"": 147.37008400058028, \""original_currency_code\"": \""TWD\""}, \""object\"": {\""merchant_category_code\"": \""07692\""}, \""channel\"": {\""card_type\"": \""D\"", \""card_level\"": \""4\""}}"",3696969600",ZUAEEVYUBPCUXYCRUHZY,credit_card,CGTNCWJLGOYAKVVLQXGP,merchant_nbr,cc_txn,3696969600,147.370084,TWD,7692,D,4
